age_group,subject,topic,difficulty_level,example_type,input,output,solution_steps
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,reasoning,Why do we see clouds in the sky before it rains?,Clouds form when water vapor in the air cools and turns into tiny water drops.,"['Sun heats water from oceans and lakes.', 'Water changes into vapor and rises.', 'It cools, forms clouds, and later rains.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why does it rain more in coastal areas?,"Coastal areas get more rain because they are close to the sea, where more water evaporates into the air.","['The Sun heats ocean water.', 'Evaporated vapor forms clouds.', 'Clouds move inland and bring rain.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which instrument measures temperature?,A thermometer measures temperature.,"['Thermometer shows how hot or cold it is.', 'It uses a scale in Celsius or Fahrenheit.', 'It helps in weather observation.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,reasoning,Why does the weather change every day?,"Weather changes because of the movement of air, clouds, and temperature differences.","['Sun heats different areas unevenly.', 'This causes winds and cloud movement.', 'That brings daily weather changes.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,conceptual,What does a weather forecast tell us?,A weather forecast tells us what the weather will be like in the near future.,"['Scientists study clouds, wind, and air pressure.', 'They predict rain, sunshine, or storms.', 'It helps people plan daily activities.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why do we see lightning before we hear thunder?,"Because light travels faster than sound, we see lightning first.","['Lightning and thunder happen together.', 'Light travels faster than sound.', 'So we see the flash before hearing thunder.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is humidity?,Humidity is the amount of water vapor present in the air.,"['Air holds water vapor from evaporation.', 'More vapor means higher humidity.', 'It makes the weather feel sticky or damp.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,reasoning,Why do we feel cold in winter?,We feel cold in winter because the Sun’s rays fall slanting and give less heat.,"['Earth tilts away from the Sun in winter.', 'The rays spread over a larger area.', 'So the weather becomes colder.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is wind?,Wind is moving air caused by uneven heating of the Earth’s surface.,"['The Sun heats the Earth unevenly.', 'Warm air rises, cool air moves in.', 'That movement is called wind.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why do deserts have extreme temperatures?,Deserts have extreme temperatures because they lack clouds and moisture to balance heat.,"['No clouds to block sunlight in the day.', 'Ground loses heat quickly at night.', 'That causes very hot days and cold nights.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,What do we use to measure rainfall?,We use a rain gauge to measure rainfall.,"['A rain gauge collects falling rain.', 'It shows the amount in millimeters.', 'It helps track wet and dry periods.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,reasoning,Why is the weather cooler near mountains?,The weather is cooler near mountains because the air is thinner and cannot hold much heat.,"['As height increases, air pressure decreases.', 'Thin air absorbs less heat.', 'So mountains are cooler than plains.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why does wind blow from the sea to the land during the day?,"Because land heats up faster than water, air above land rises, and cool sea air moves in.","['The Sun warms the land quickly.', 'Warm air rises creating low pressure.', 'Cool sea air moves toward the land.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,reasoning,Why do farmers need to know the weather?,"Farmers need to know the weather to plan sowing, watering, and harvesting crops.","['Crops depend on sunlight and rain.', 'Too much or too little rain affects growth.', 'Forecasts help farmers plan their work.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is air pressure?,Air pressure is the weight of the air pressing down on the Earth’s surface.,"['Air has weight even though invisible.', 'It presses on everything around us.', 'It affects wind and weather changes.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why do we see fog on winter mornings?,Fog forms when warm air meets cold air and water vapor condenses near the ground.,"['Night air cools near the ground.', 'Warm air holds vapor which condenses.', 'Tiny drops form fog close to the surface.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,What does a wind vane show?,A wind vane shows the direction of the wind.,"['It spins freely with the wind.', 'The arrow points to where the wind comes from.', 'It helps in studying weather patterns.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,reasoning,Why does it feel warmer on sunny days?,It feels warmer on sunny days because the Sun’s rays directly heat the Earth’s surface.,"['Sunlight carries heat energy.', 'Clear skies allow more sunlight to reach us.', 'This increases the temperature.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which instrument measures wind speed?,An anemometer measures wind speed.,"['It has small cups that spin in the wind.', 'The faster the cups spin, the stronger the wind.', 'It is used in weather stations.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why do we use umbrellas on rainy days?,Umbrellas protect us from getting wet in the rain.,"['Rain falls from clouds as droplets.', 'Umbrellas act as a cover.', 'They keep us and our clothes dry.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What are seasons?,Seasons are periods of the year with particular weather patterns and temperatures.,"['Earth’s tilt and revolution cause seasons.', 'Examples: summer, winter, monsoon.', 'They repeat every year.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,reasoning,Why do we wear woolen clothes in winter?,We wear woolen clothes in winter because they trap body heat and keep us warm.,"['Wool has air spaces inside.', 'Air prevents heat loss.', 'It helps the body stay warm.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a drought?,A drought is a long period without rain that causes water shortage.,"['No rainfall for many months.', 'Rivers and lakes dry up.', 'Plants and animals face water problems.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why is the climate near the equator always hot?,The climate is hot near the equator because the Sun’s rays fall directly there throughout the year.,"['Sunlight hits the equator directly.', 'It gives more heat and light.', 'So the region stays warm all year.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which season has the most rainfall in India?,The monsoon season has the most rainfall in India.,"['Monsoon comes after summer.', 'Winds bring moisture from the sea.', 'Heavy rains occur during this time.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a cyclone?,A cyclone is a strong circular storm with high-speed winds and heavy rain.,"['Warm ocean air rises.', 'It forms a low-pressure area.', 'Strong winds spiral toward it, creating a cyclone.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why does it feel cooler after rain?,It feels cooler after rain because raindrops absorb heat from the air and lower the temperature.,"['Raindrops fall from cool clouds.', 'They take heat away from the ground and air.', 'This makes the weather cooler.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a rainbow and when does it appear?,A rainbow is a colorful arc formed when sunlight passes through raindrops after rain.,"['Sunlight bends inside raindrops.', 'It splits into seven colors.', 'We see it when the Sun shines after rain.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,reasoning,Why do people in hot places use fans?,Fans help move air and make us feel cooler in hot weather.,"['Fans push air around us.', 'Moving air helps sweat evaporate.', 'This cools our body.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why do we get frost on cold mornings?,Frost forms when water vapor freezes on cold surfaces during winter mornings.,"['At night, the temperature drops.', 'Water vapor turns to ice.', 'This forms frost on grass and windows.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is the difference between weather and climate?,"Weather changes daily, while climate is the long-term pattern of weather in a place.","['Weather: short-term (daily).', 'Climate: long-term (years).', 'Example: cold climate, rainy weather.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,What do we call the season between summer and winter?,The season between summer and winter is autumn.,"['After summer, leaves fall.', 'Days become shorter and cooler.', 'This time is called autumn.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,reasoning,Why do weather reports use satellites?,Satellites take pictures of clouds and track storms to help predict weather changes.,"['Satellites orbit Earth and collect data.', 'They monitor temperature and clouds.', 'Scientists use this to forecast weather.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why are cities usually warmer than villages?,Cities are warmer because buildings and roads absorb and hold more heat than open land.,"['Concrete and metal trap heat.', 'Less greenery means less cooling.', 'That makes cities warmer at night too.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a thunderstorm?,"A thunderstorm is a weather event with thunder, lightning, and heavy rain.","['Moist air rises and cools.', 'It forms large rain clouds.', 'Electric charges create lightning and thunder.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,What are the four main seasons?,"The four main seasons are summer, monsoon, autumn, and winter.","['Earth’s revolution creates seasonal changes.', 'Each season has different weather.', 'Together they form a yearly cycle.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,reasoning,Why do clothes dry faster on a windy day?,Clothes dry faster on a windy day because moving air helps water evaporate quickly.,"['Wind increases air movement.', 'Evaporation becomes faster.', 'Clothes lose moisture and dry quickly.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why do mountains often have snow on top?,Mountains have snow on top because temperature decreases with height.,"['Air becomes thinner at higher levels.', 'Thin air cannot hold heat.', 'So the mountain tops stay cold and snowy.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a tornado?,A tornado is a spinning column of air that touches both the ground and a cloud.,"['Strong winds twist upward from storms.', 'They form a funnel shape.', 'This funnel moves across land as a tornado.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which season do we use blankets the most?,We use blankets the most in winter.,"['Winter is cold and dry.', 'Blankets help retain body heat.', 'They keep us warm while sleeping.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,reasoning,Why do animals grow thick fur in winter?,Animals grow thick fur in winter to keep their bodies warm.,"['Fur traps body heat.', 'It prevents loss of warmth.', 'Helps animals survive cold weather.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why do some birds migrate to warmer regions in winter?,Birds migrate to warmer regions to find food and survive the cold.,"['Cold weather makes food scarce.', 'Birds travel to warm places with food.', 'They return when the weather improves.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,What are monsoon winds?,Monsoon winds are seasonal winds that bring rain to many parts of the world.,"['They blow from sea to land in summer.', 'They carry moisture and cause rain.', 'They reverse direction in winter.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a weather station?,A weather station is a place where instruments are used to record weather information.,"['It has tools like thermometers and rain gauges.', 'Data is collected daily.', 'It helps predict future weather.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why does the Sun appear brighter in summer than in winter?,"In summer, the Sun’s rays fall directly, making it appear brighter and hotter.","['Earth tilts toward the Sun in summer.', 'Sunlight travels a shorter distance.', 'So it feels stronger and brighter.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is precipitation?,"Precipitation is water that falls from the sky as rain, snow, or hail.","['Water vapor forms clouds.', 'Clouds become heavy with droplets.', 'Water falls as precipitation.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,What type of clouds bring rain?,Dark clouds called nimbus clouds bring rain.,"['Nimbus clouds are thick and heavy.', 'They hold a lot of water vapor.', 'They burst and cause rainfall.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,reasoning,Why do people use air conditioners in hot climates?,Air conditioners cool the air and make indoor temperature comfortable.,"['Hot air is replaced with cool air.', 'Humidity decreases.', 'It helps people stay comfortable.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why do we feel sticky during humid days?,We feel sticky because sweat doesn’t dry quickly when humidity is high.,"['Air already has lots of moisture.', 'Sweat cannot evaporate easily.', 'It stays on our skin and feels sticky.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which season do we see snow?,We see snow during winter in cold regions.,"['Winter has low temperatures.', 'Moisture freezes before reaching the ground.', 'It falls as snowflakes.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a heatwave?,A heatwave is a period of very high temperatures for many days.,"['It happens during summer.', 'Air remains hot and dry.', 'People need to drink more water and stay indoors.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why does the air feel fresh after rain?,"Rain clears dust and pollutants from the air, making it cleaner and fresher.","['Raindrops trap dust and dirt.', 'They wash them to the ground.', 'This makes the air smell clean and cool.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What are trade winds?,Trade winds are steady winds that blow from east to west near the equator.,"[""They form due to Earth's rotation."", 'They help ships travel easily across oceans.', 'They also affect rainfall patterns.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,reasoning,Why do we wear raincoats during the monsoon?,We wear raincoats to protect ourselves from rain and keep dry.,"['Raincoats are waterproof.', 'They prevent clothes from getting wet.', 'They keep us warm during rain.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a cold front?,"A cold front is when cold air pushes under warm air, causing rain and storms.","['Cold air is heavier than warm air.', 'It moves under warm air and lifts it.', 'This creates clouds and rainfall.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which gas do we need to breathe even when the weather changes?,"We always need oxygen to breathe, no matter the weather.","['Oxygen is part of air.', 'Weather changes, but air still has oxygen.', 'Humans and animals depend on it to live.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is air temperature?,Air temperature is how hot or cold the air is at a place and time.,"['It changes with sunlight and wind.', 'Measured by a thermometer.', 'Important for weather forecasts.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why does air feel cooler near the sea during the evening?,"In the evening, cool air from the sea moves toward the land, lowering the temperature.","['Land cools faster than water.', 'Cool sea air replaces warm air over land.', 'This is called a sea breeze.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,reasoning,Why do we see puddles disappear after rain?,Puddles disappear because the water evaporates into the air.,"['Sun heats up the puddle water.', 'Water turns into vapor.', 'It mixes with air and vanishes.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is condensation?,Condensation is when water vapor cools and turns into liquid drops.,"['Warm air holds vapor.', 'When it cools, vapor changes to water.', 'That forms clouds or dew.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why is the sky clearer after a storm?,"Storms wash dust and smoke from the air, making the sky clearer.","['Rain and wind clean the air.', 'Particles settle on the ground.', 'The sky looks bright and clear afterward.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which season do farmers sow most crops?,Farmers usually sow crops during the monsoon season.,"['Rain provides water for seeds.', 'Moist soil helps plants grow.', 'This makes monsoon ideal for farming.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is dew?,Dew is tiny drops of water that form on grass or leaves on cool mornings.,"['At night, air cools down.', 'Water vapor condenses on cold surfaces.', 'It appears as dew in the morning.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why do deserts receive very little rain?,Deserts get little rain because dry winds carry no moisture.,"['Clouds need moisture to form rain.', 'Dry air in deserts lacks vapor.', 'So rainfall is very rare there.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a weather map?,"A weather map shows weather conditions like rain, wind, and temperature across areas.","['Meteorologists collect weather data.', 'They mark it on a map with symbols.', 'It helps predict weather changes.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why is humidity higher after rain?,"After rain, the air has more water vapor, making humidity higher.","['Rain increases moisture near the ground.', 'Water evaporates slowly after rain.', 'This raises humidity levels.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which season do we celebrate harvest festivals?,Harvest festivals are celebrated in autumn after crops are collected.,"['Crops grow during monsoon and summer.', 'Farmers harvest them in autumn.', 'They celebrate the good yield.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is the water cycle?,"The water cycle is the movement of water through evaporation, condensation, and rain.","['Water evaporates from oceans and lakes.', 'It forms clouds in the sky.', 'It falls back as rain to continue the cycle.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why is it windy before a storm?,"Before a storm, air moves quickly as pressure changes between warm and cool areas.","['Warm air rises and cool air rushes in.', 'This creates fast-moving winds.', 'These winds often come before storms.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,reasoning,Why is shade cooler than sunlight?,Shade is cooler because sunlight does not directly reach that area.,"['Sunlight warms surfaces it touches.', 'Shade blocks sunlight.', 'So the air feels cooler under shade.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a hurricane?,A hurricane is a very strong storm that forms over warm ocean water.,"['Warm water heats air above it.', 'Air rises and forms spiral winds.', 'These winds create a hurricane.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why does weather near the sea change often?,Weather near the sea changes often due to constant movement of sea and land winds.,"['Sea and land heat at different rates.', 'This changes air pressure and wind direction.', 'It makes coastal weather vary frequently.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,reasoning,Why do metal objects feel colder than wood in winter?,Metal feels colder because it absorbs body heat faster than wood.,"['Metal conducts heat quickly.', 'It pulls warmth from our skin.', 'So it feels colder to touch.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which season do we use fans and air coolers the most?,We use fans and air coolers the most in summer.,"['Summer has high temperatures.', 'Fans help circulate cool air.', 'Coolers lower indoor heat.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which season do flowers bloom the most?,Flowers bloom the most in spring season.,"['Spring comes after winter.', 'Weather becomes warm and pleasant.', 'Plants grow new leaves and flowers bloom.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,reasoning,Why do we sweat more in humid weather?,We sweat more in humid weather because sweat does not evaporate easily from our skin.,"['Humid air already has a lot of water vapor.', 'Evaporation slows down.', 'Sweat stays on the skin, making us feel hotter.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why is it difficult to predict the weather perfectly?,"Weather changes quickly due to many natural factors like wind, clouds, and temperature.","['Air and heat move constantly.', 'Even small changes affect weather.', 'That makes perfect prediction hard.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,reasoning,Why do people carry sweaters while visiting hill stations?,People carry sweaters because hill stations are cooler due to higher altitude.,"['Air gets thinner and cooler at height.', 'Temperature drops with altitude.', 'Sweaters help stay warm in such places.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is climate change?,Climate change means long-term changes in the Earth’s temperature and weather patterns.,"['Human activities increase pollution.', 'This traps more heat in the air.', 'Over time, it changes rainfall and temperature.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why do we see steam when hot air meets cold air?,Steam appears when warm moist air cools quickly and condenses into tiny water droplets.,"['Warm air carries vapor.', 'Cold air makes vapor condense.', 'We see it as fog or steam.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which season has the longest days?,Summer season has the longest days.,"['Earth tilts toward the Sun in summer.', 'Sunlight lasts for more hours.', 'Days become longer and nights shorter.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is air pollution?,Air pollution happens when harmful gases and smoke mix with clean air.,"['Factories and vehicles release smoke.', 'Dust and chemicals add pollutants.', 'This affects air quality and health.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why is it windy near the sea in the evening?,"At night, cool air from the land moves toward the sea, creating a land breeze.","['Land cools faster than water.', 'Warm air over the sea rises.', 'Cool air from land flows toward it.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which tool is used to measure air pressure?,A barometer is used to measure air pressure.,"['Air pressure affects weather patterns.', 'Barometers help forecast storms and clear skies.', 'They are important tools in weather study.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,reasoning,Why are plains hotter than hills?,Plains are hotter because they are closer to sea level and receive more heat.,"['At lower height, air is denser.', 'It holds more heat from sunlight.', 'That makes plains warmer than hills.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why do we hear thunder after lightning?,"Sound travels slower than light, so we see lightning before we hear thunder.","['Lightning and thunder happen together.', 'Light reaches our eyes first.', 'Sound takes longer to travel through air.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a weather forecast used for?,A weather forecast helps people prepare for upcoming weather conditions.,"['It predicts rain, heat, or storms.', 'Farmers, pilots, and fishermen use it.', 'It helps in planning safe activities.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which season do people use heaters the most?,People use heaters the most during winter.,"['Winter has low temperatures.', 'Heaters provide warmth indoors.', 'They make living conditions comfortable.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,reasoning,Why does fog cause poor visibility for drivers?,Fog is made of tiny water droplets that block light and make it hard to see clearly.,"['Fog scatters light from lamps and headlights.', 'Objects appear blurred or hidden.', 'This reduces visibility on roads.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why do some areas have four seasons while others have two?,"Places near the equator have two main seasons, while areas far away have four because of Earth’s tilt.","['Sunlight falls directly at the equator.', 'Farther places get varying sunlight.', 'This causes different seasonal patterns.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a cold wave?,A cold wave is a sudden drop in temperature that lasts for several days.,"['Cold air moves from polar regions.', 'It lowers temperature quickly.', 'People need warm clothing during cold waves.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why is climate important for humans?,"Climate affects food, clothing, shelter, and lifestyle choices.","['People in hot places wear light clothes.', 'Cold places need warm houses.', 'Farming depends on rainfall and temperature.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,easy,factual,Which season comes after winter?,Spring comes after winter.,"['After winter, weather becomes warmer.', 'Plants start growing again.', 'Days become longer and pleasant.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,medium,conceptual,What is a dust storm?,A dust storm is a strong wind that lifts sand and dust into the air.,"['Occurs mostly in dry areas.', 'Strong winds carry loose soil.', 'It reduces visibility and covers everything with dust.']"
8–10,Environmental Studies (EVS),Weather and climate: changes and effects on daily life,hard,reasoning,Why are polar regions covered with snow throughout the year?,"Polar regions get very little sunlight, keeping them cold and frozen all year.","['Sun’s rays reach them at a slant angle.', 'They receive less heat.', 'So snow doesn’t melt easily.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,conceptual,What are natural resources?,Natural resources are things we get from nature that help us live and grow.,"['Nature gives us useful things.', 'Examples include water, air, soil, and sunlight.', 'We use them for food, shelter, and daily needs.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What are renewable resources?,Renewable resources are those that can be replaced naturally over time.,"['Some resources can be reused or replenished.', 'Examples are sunlight, wind, and water.', 'They are available again after use.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",hard,reasoning,Why should we use natural resources carefully?,We should use them carefully because many are limited and can run out.,"['Some resources take thousands of years to form.', 'If wasted, they may not be replaced.', 'Careful use ensures they last for the future.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,factual,What are examples of natural resources?,"Air, water, soil, sunlight, and forests are examples of natural resources.","['We find these in nature.', 'They support life on Earth.', 'They are used daily by humans, plants, and animals.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What is soil made of?,"Soil is made of tiny pieces of rocks, minerals, water, and decayed plants and animals.","['Rocks break down over time.', 'Dead plants and animals mix in.', 'This forms fertile soil for growing plants.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,factual,What is a forest?,"A forest is a large area covered with many trees, plants, and animals.","['Forests grow naturally on land.', 'They are home to animals and birds.', 'They provide wood, fruits, and oxygen.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,reasoning,Why is soil important for plants?,"Soil is important because it provides water, air, and nutrients for plants to grow.","['Roots grow inside soil.', 'Soil holds water and minerals.', 'Plants use these to make food and stay healthy.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,factual,Name any three minerals we use in daily life.,"We use iron, gold, and salt as minerals in daily life.","['Iron is used for making tools.', 'Gold is used for jewelry.', 'Salt is used in food.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What are non-renewable resources?,Non-renewable resources are those that take millions of years to form and cannot be quickly replaced.,"['They include coal, oil, and natural gas.', 'They are used for fuel and energy.', 'Once used up, they take very long to return.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",hard,reasoning,Why should we not cut too many trees?,"Cutting too many trees causes deforestation, which harms animals, soil, and air quality.","['Trees prevent soil erosion.', 'They give shelter to animals.', 'Fewer trees mean more pollution and less rain.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",easy,factual,What do we call people who cut and use trees carefully?,They are called foresters or conservationists.,"['Foresters protect forests.', 'They plant trees after cutting some.', 'They ensure forests remain healthy.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What is soil erosion?,Soil erosion is the washing away of the top layer of soil by wind or water.,"['Rain and wind remove loose soil.', 'Trees help hold soil with roots.', 'Without trees, soil erosion increases.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",hard,reasoning,Why are minerals important for humans?,"Minerals are important because they are used to make buildings, machines, and medicines.","['Minerals provide raw materials.', 'They help in manufacturing and construction.', 'They also support health and technology.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",medium,conceptual,What are fossil fuels?,"Fossil fuels are energy sources like coal, oil, and gas formed from dead plants and animals over millions of years.","['Plants and animals buried underground decompose.', 'They turn into fuel over time.', 'Humans use them for electricity and transport.']"
8–10,Environmental Studies (EVS),"Our surroundings: natural resources, forests, soil, minerals (basic level)",hard,reasoning,Why is clean air important for life?,Clean air is important because all living things need oxygen to breathe and survive.,"['Air contains oxygen and nitrogen.', 'Polluted air harms health.', 'Clean air supports breathing and growth.']"
